453286,461235,"","","",Swinging Strike,Strike tirándole,S,32304,2013-04-13T03:23:04Z,108.15,145.06,130412_202301,92.1,84.9,3.41,1.5,-3.11,-3.13,-0.251,2.439,-2.914,50.0,5.053,9.977,-134.678,-4.634,-15.359,28.024,-12.408,23.8,44.9,4.1,FF,0.9,4,28,217.848,2696.488,"","",31,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_31,"","","",""
453286,444379,"","","",Foul,Foul,S,32341,2013-04-13T03:23:41Z,122.75,147.65,130412_202338,83.8,77.5,3.51,1.5,-3.86,-9.45,-0.662,2.404,-2.864,50.0,5.282,8.472,-122.551,-0.072,-15.21,23.773,-33.409,23.8,22.2,9.6,CH,0.891,4,63,274.642,1806.515,"","",32,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_32,"","","",""
453286,444379,"","","",Foul,Foul,S,32409,2013-04-13T03:24:09Z,105.58,130.38,130412_202405,92.7,85.1,3.51,1.5,-2.69,-3.85,-0.115,3.132,-2.864,50.0,5.22,9.928,-135.622,-2.599,-13.759,29.955,-15.994,23.8,35.0,4.4,FF,0.899,2,35,220.376,2272.007,"","",32,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_32,"","","",""
453286,444379,"","","",Ball,Bola mala,B,32434,2013-04-13T03:24:34Z,151.93,131.24,130412_202431,92.5,85.2,3.63,1.59,-2.65,-4.5,-1.562,3.072,-2.974,50.0,5.216,6.156,-135.458,-2.198,-12.73,28.95,-18.957,23.8,30.5,4.9,FF,0.884,11,27,223.924,1965.378,"","",32,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_32,"","","",""
453286,444379,"","","","In play, no out","En juego, no out",X,32450,2013-04-13T03:24:50Z,93.56,169.24,130412_202447,84.9,80.3,3.51,1.5,1.34,-8.25,0.243,1.501,-2.96,50.0,5.141,7.117,-124.351,-2.859,4.075,19.53,-30.548,23.9,-9.2,7.9,SL,0.915,9,38,111.753,511.874,Max Scherzer had John Jaso down 0-2 but could not put him away.,"",32,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_32,"","","",""
453286,452234,444379,"","",Swinging Strike,Strike tirándole,S,32600,2013-04-13T03:26:00Z,95.28,166.65,130412_202557,82.7,77.2,3.43,1.5,-3.71,-8.57,0.116,1.654,-2.79,50.0,5.205,10.005,-120.917,-2.364,-14.558,21.06,-29.513,23.9,23.4,8.8,CH,0.858,8,34,259.641,1775.632,"","",33,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_33,"","","",""
453286,452234,444379,"","",Foul Tip,Foul atrás,S,32656,2013-04-13T03:26:56Z,104.72,150.24,130412_202652,93.0,85.3,3.43,1.5,-3.44,-3.89,-0.177,2.357,-2.864,50.0,5.118,10.404,-135.879,-4.449,-17.158,30.072,-15.841,23.8,41.5,4.9,FF,0.903,5,27,226.41,2529.267,"","",33,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_33,"","","",""
112526,421124,"","","",Ball,Bola mala,B,32920,2013-04-13T03:29:20Z,139.06,110.52,130412_202917,88.7,81.8,3.32,1.61,-4.48,-6.05,-1.13,3.988,-1.149,50.0,5.934,3.663,-130.061,-0.331,-18.557,27.185,-23.973,23.8,36.5,7.1,FF,0.894,11,63,246.157,2263.094,"","",34,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_34,"","","",""
112526,421124,"","","",Called Strike,Strike cantado,S,32934,2013-04-13T03:29:34Z,94.42,163.19,130412_202931,88.5,81.6,3.32,1.69,-4.21,-6.14,0.171,1.764,-0.784,50.0,5.63,5.917,-129.589,-5.368,-17.777,27.463,-23.099,23.8,34.4,7.0,FF,0.79,8,40,242.956,2234.505,"","",34,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_34,"","","",""
112526,421124,"","","","In play, out(s)","En juego, out(s)",X,32953,2013-04-13T03:29:53Z,101.29,152.83,130412_202950,91.7,84.2,3.26,1.5,-2.97,-4.0,-0.072,2.206,-0.789,50.0,5.771,4.44,-134.259,-6.519,-13.455,29.973,-15.45,23.8,36.5,4.7,FF,0.896,5,25,218.817,2319.432,"","",34,2013_04_12_detmlb_oakmlb_1,2013_04_12_detmlb_oakmlb_1_34,"","","",""
