458006,430637,"",455167,"",Ball,Bola mala,B,11426,2013-04-07T01:14:26Z,72.1,166.65,130406_211456,93.5,85.5,3.41,1.57,-7.39,7.22,0.883,1.582,-1.336,50.0,5.362,8.548,-136.744,-6.715,-13.874,32.714,-18.558,23.7,30.6,5.1,SI,0.914,14,71,225.537,2062.4,"","",50,2013_04_06_clemlb_tbamlb_1,2013_04_06_clemlb_tbamlb_1_50,"","","",""
458006,430637,"",455167,"",Ball,Bola mala,B,11449,2013-04-07T01:14:49Z,62.66,154.56,130406_211518,93.1,85.4,3.34,1.58,-3.65,7.34,1.129,2.243,-1.429,50.0,5.304,8.138,-136.248,-4.794,-6.819,31.42,-18.369,23.8,14.4,4.4,FF,0.857,14,52,206.286,1639.52,"","",50,2013_04_06_clemlb_tbamlb_1,2013_04_06_clemlb_tbamlb_1_50,"","","",""
458006,430637,"",455167,"",Ball,Bola mala,B,11514,2013-04-07T01:15:14Z,145.92,134.7,130406_211544,91.8,83.7,3.33,1.57,-8.21,0.41,-1.367,2.89,-1.77,50.0,5.339,3.876,-134.636,-0.539,-14.862,32.978,-31.364,23.7,23.9,7.7,SI,0.843,11,31,266.88,1603.845,"","",50,2013_04_06_clemlb_tbamlb_1,2013_04_06_clemlb_tbamlb_1_50,"","","",""
458006,457775,430637,455167,"",Called Strike,Strike cantado,S,11609,2013-04-07T01:16:09Z,78.97,140.74,130406_211638,94.1,85.7,3.44,1.5,-6.55,8.52,0.725,2.688,-1.273,50.0,5.376,7.705,-137.673,-4.33,-12.431,33.604,-15.931,23.7,32.0,4.3,SI,0.849,12,60,217.426,2155.416,"","",51,2013_04_06_clemlb_tbamlb_1,2013_04_06_clemlb_tbamlb_1_51,"","","",""
458006,457775,430637,455167,"",Ball In Dirt,Bola por el suelo,B,11627,2013-04-07T01:16:27Z,92.7,183.92,130406_211656,86.0,80.0,3.38,1.5,4.96,3.74,0.361,0.767,-1.492,50.0,5.464,3.008,-125.89,-6.452,7.986,24.713,-26.084,23.9,-17.3,7.2,SL,0.905,14,25,127.329,1157.39,"","",51,2013_04_06_clemlb_tbamlb_1,2013_04_06_clemlb_tbamlb_1_51,"","","",""
458006,457775,430637,455167,"",Ball,Bola mala,B,11707,2013-04-07T01:17:07Z,161.37,114.84,130406_211737,93.0,85.9,3.38,1.5,-7.68,1.61,-1.947,3.74,-1.718,50.0,5.35,2.073,-136.418,1.052,-14.504,29.442,-29.057,23.8,26.0,6.9,SI,0.876,11,42,257.871,1577.693,"","",51,2013_04_06_clemlb_tbamlb_1,2013_04_06_clemlb_tbamlb_1_51,"","","",""
458006,457775,430637,455167,"","In play, no out","En juego, no out",X,11735,2013-04-07T01:17:35Z,91.85,151.1,130406_211805,92.7,85.2,3.38,1.5,-6.04,5.94,0.385,2.118,-1.474,50.0,5.258,7.075,-135.739,-4.47,-11.237,30.642,-21.048,23.8,23.8,5.3,FF,0.902,9,38,225.283,1690.122,"","",51,2013_04_06_clemlb_tbamlb_1,2013_04_06_clemlb_tbamlb_1_51,"","","",""
458006,459964,457775,430637,455167,Ball,Bola mala,B,11849,2013-04-07T01:18:49Z,132.19,128.65,130406_211918,80.3,74.0,3.41,1.73,4.9,-3.71,-0.911,3.269,-1.818,50.0,5.775,0.629,-117.724,2.226,6.844,23.456,-37.281,23.8,-10.7,10.9,CU,0.903,11,99,53.269,1052.364,"","",52,2013_04_06_clemlb_tbamlb_1,2013_04_06_clemlb_tbamlb_1_52,"","","",""
458006,459964,457775,430637,455167,Foul,Foul,S,11939,2013-04-07T01:19:39Z,89.27,141.61,130406_212009,81.1,74.4,3.3,1.5,11.46,-1.0,0.279,2.62,-1.719,50.0,5.61,1.198,-118.94,0.201,16.175,25.901,-33.512,23.8,-26.1,10.7,CU,0.903,6,22,85.271,1979.7,"","",52,2013_04_06_clemlb_tbamlb_1,2013_04_06_clemlb_tbamlb_1_52,"","","",""
458006,459964,457775,430637,455167,Ball,Bola mala,B,12009,2013-04-07T01:20:09Z,66.95,157.15,130406_212039,93.0,85.9,3.3,1.65,-4.13,9.41,1.155,2.135,-1.249,50.0,5.347,7.911,-136.085,-5.97,-7.774,28.793,-14.383,23.8,21.5,3.6,FF,0.84,14,51,203.602,2069.839,"","",52,2013_04_06_clemlb_tbamlb_1,2013_04_06_clemlb_tbamlb_1_52,"","","",""
